Time,Accel-X (g), Accel-Y (g), Accel-Z (g)
26:15.8,-0.800293,-0.116943,0.138428
26:15.9,-1.148926,-0.763672,1.003906
26:15.9,-1.256104,-1.945313,2.18457
26:15.9,-0.661865,-3.378662,3.585205
26:15.9,0.332764,-4.259277,3.864502
26:15.9,1.074707,-5.151367,2.887207
26:15.9,1.275146,-5.522461,1.484375
26:15.9,0.799805,-4.759033,0.658936
26:15.9,0.253174,-3.725342,0.484863
26:15.9,-0.175049,-2.738281,0.511963
26:15.9,-0.41626,-1.825684,0.665039
26:16.0,-0.36792,-1.367432,0.725098
26:16.0,-0.259521,-1.258789,0.550781
26:16.0,-0.209473,-1.183838,0.424805
26:16.0,-0.161377,-1.097412,0.28418
26:16.0,-0.138916,-0.9729,0.200195
26:16.0,-0.166016,-0.756836,0.130127
26:16.0,-0.184082,-0.490967,0.138916
26:16.0,-0.202637,-0.286377,0.139893
26:16.0,-0.186768,-0.154785,0.03418
26:16.0,-0.214111,-0.104248,0.002441
26:16.1,-0.162598,-0.327148,0.091797
26:16.1,-0.384033,-0.562256,-0.009277
26:16.1,-0.886475,-0.672852,0.118164
26:16.1,-1.958008,-0.481445,0.219238
26:16.1,-3.084717,0.765869,-0.729248
26:16.1,-3.945801,4.688965,-2.398438
26:16.1,-5.015625,7.667236,-2.150879
26:16.1,-4.771729,7.999756,-1.695313
26:16.1,-4.458008,6.929932,-1.535889
26:16.1,-4.943115,4.262695,-1.408691
26:16.2,-5.239258,1.389404,-1.253906
26:16.2,-5.707275,-0.299805,-0.156982
26:16.2,-6.375488,-1.484131,1.669434
26:16.2,-6.545898,-3.118896,4.492676
26:16.2,-4.48877,-5.947998,7.471191
26:16.2,0.384277,-7.924805,7.999756
26:16.2,2.471436,-8,5.537354
26:16.2,1.326172,-7.515625,0.234131
26:16.2,1.063965,-6.931885,-1.921143
26:16.2,1.452637,-6.149902,-0.108154
26:16.3,1.470703,-4.721924,1.761719
26:16.3,0.939697,-3.427002,1.987061
26:16.3,0.22583,-2.166016,1.181885
26:16.3,-0.075684,-1.468506,0.290039
26:16.3,0.025635,-1.252197,-0.051025
26:16.3,0.175537,-1.134033,-0.164795
26:16.3,0.296143,-0.977295,-0.210205
26:16.3,0.429199,-0.79126,-0.212158
26:16.3,0.486816,-0.551758,-0.404053
26:16.3,0.500244,-0.280029,-0.683838
26:16.4,0.475342,0.020264,-0.79248
26:16.4,0.344727,0.341553,-0.899902
26:16.4,0.213135,0.55249,-1.062988
26:16.4,0.069336,0.650879,-1.05835
26:16.4,-0.002441,0.768799,-0.81543
26:16.4,-0.063721,1.115234,-0.765625
26:16.4,-0.380127,1.892578,-0.985107
26:16.4,-0.575684,2.451172,-1.086914
26:16.4,-0.806885,2.598633,-0.969482
26:16.4,-1.176758,2.232666,-0.817383
26:16.5,-1.477295,1.362549,-0.473389
26:16.5,-1.755371,0.285156,0.401855
26:16.5,-2.121094,-1.269043,1.61792
26:16.5,-1.516113,-3.473389,3.116455
26:16.5,0.959717,-5.69751,3.803711
26:16.5,3.08252,-7.04126,3.510254
26:16.5,2.7854,-7.094482,1.789795
26:16.5,1.489746,-6.041504,0.342773
26:16.5,0.174316,-4.190674,-0.185791
26:16.5,-0.459229,-2.641113,0.168945
26:16.6,-0.466309,-1.728271,0.779541
26:16.6,-0.281006,-1.296631,1.0625
26:16.6,-0.188721,-1.098877,0.928467
26:16.6,-0.186279,-0.960449,0.644043
26:16.6,-0.216553,-0.855713,0.307129
26:16.6,-0.235107,-0.692383,0.052246
26:16.6,-0.212646,-0.50708,-0.083252
26:16.6,-0.112061,-0.362549,-0.123047
26:16.6,-0.004395,-0.263916,-0.111572
26:16.6,0.108154,-0.192383,-0.239258
26:16.7,0.166992,-0.175537,-0.475586
26:16.7,0.203857,-0.356201,-0.616699
26:16.7,0.030518,-0.733887,-0.518799
26:16.7,-0.555664,-1.170898,-0.163574
26:16.7,-1.971924,-1.48877,-0.086182
26:16.7,-3.688477,-0.407227,-1.563721
26:16.7,-5.162354,3.310547,-4.475098
26:16.7,-5.692139,7.360596,-3.199951
26:16.7,-3.942627,7.999756,-1.613525
26:16.7,-3.144775,6.817139,-1.455078
26:16.8,-3.942627,4.795898,-1.811035
26:16.8,-4.187744,2.037109,-2.233154
26:16.8,-4.48584,0.26123,-1.259033
26:16.8,-5.899658,-0.566162,0.419189
26:16.8,-7.561523,-1.490723,2.181885
26:16.8,-8,-4.801514,6.513672
26:16.8,-2.971924,-7.709473,7.999756
26:16.8,1.835693,-8,7.999756
26:16.8,1.872559,-8,3.746826
26:16.8,0.699219,-7.164063,-0.897217
26:16.9,0.083008,-4.700684,0.330566
26:16.9,0.170898,-2.845459,2.459717
26:16.9,0.145508,-1.893799,2.391357
26:16.9,0.066162,-1.370605,1.405518
26:16.9,0.088623,-1.130615,0.665527
26:16.9,0.203369,-1.05957,0.198975
26:16.9,0.330078,-0.974365,-0.028076
26:16.9,0.470215,-0.87915,-0.179688
26:16.9,0.580322,-0.704102,-0.204834
26:16.9,0.666992,-0.456299,-0.253174
26:17.0,0.730957,-0.225342,-0.456055
26:17.0,0.746094,0.00293,-0.84375
26:17.0,0.621826,0.239502,-1.058838
26:17.0,0.215576,0.813232,-1.188232
26:17.0,-0.301514,2.015625,-1.589844
26:17.0,-0.572021,3.322021,-1.808105
26:17.0,-0.597412,4.106689,-1.591553
26:17.0,-0.697998,3.946533,-1.02832
26:17.0,-1.132324,2.980225,-0.566895
26:17.0,-1.625,1.414795,0.102295
26:17.1,-2.030762,-0.490723,1.302734
26:17.1,-1.680176,-3.348877,3.810059
26:17.1,0.870605,-7.030273,7.21167
26:17.1,2.936768,-8,6.395508
26:17.1,2.646729,-8,3.476318
26:17.1,1.575928,-7.718262,1.578125
26:17.1,0.649414,-5.396729,1.84668
26:17.1,-0.205811,-3.240723,2.628418
26:17.1,-0.56665,-2.108643,2.63208
26:17.1,-0.80127,-1.5625,2.196533
26:17.2,-0.936523,-1.331787,1.562988
26:17.2,-0.969482,-1.236084,0.931152
26:17.2,-0.933838,-1.111328,0.455322
26:17.2,-0.885986,-0.938965,0.023193
26:17.2,-0.792725,-0.695801,-0.227295
26:17.2,-0.670898,-0.561768,-0.422607
26:17.2,-0.54834,-0.51709,-0.498291
26:17.2,-0.532227,-0.441895,-0.554199
26:17.2,-0.501709,-0.352539,-0.793701
26:17.2,-0.493164,-0.229004,-0.996094
26:17.3,-0.343506,-0.154053,-1.154053
26:17.3,-0.279297,-0.215332,-1.254883
26:17.3,-0.130615,-0.515869,-1.503662
26:17.3,-0.2771,-0.970215,-1.438965
26:17.3,-1.060791,-1.644043,-1.028564
26:17.3,-3.019531,-2.456543,-0.450195
26:17.3,-5.80835,-3.011475,0.301025
26:17.3,-7.783447,-1.848633,-0.631836
26:17.3,-8,6.242676,-3.945313
26:17.3,-8,7.999756,-2.2771
26:17.4,-8,7.999756,-0.241699
26:17.4,-8,5.53833,-1.45874
26:17.4,-8,1.00708,0.438477
26:17.4,-8,-2.113525,2.244873
26:17.4,-8,-5.060547,3.627197
26:17.4,-8,-7.593018,7.062744
26:17.4,-8,-8,7.999756
26:17.4,-5.384521,-8,7.999756
26:17.4,-2.439209,-8,2.692383
26:17.4,-0.368164,-8,-3.771484
26:17.5,3.016602,-8,-2.130127
26:17.5,1.30542,-8,0.563965
26:17.5,-4.686768,-6.086182,1.432129
26:17.5,-6.897705,-1.87207,2.037354
26:17.5,-5.533936,-0.017334,2.479248
26:17.5,-4.040039,0.519775,2.372314
26:17.5,-2.897461,0.714355,1.339355
26:17.5,-2.206299,0.424561,-0.142578
26:17.5,-1.662109,-0.138184,-1.274658
26:17.5,-1.106934,-0.727295,-1.644043
26:17.6,-0.778564,-1.081299,-1.702393
26:17.6,-0.604492,-1.014404,-1.769531
26:17.6,-0.546387,-0.580322,-1.585205
26:17.6,-0.65332,-0.037354,-1.580322
26:17.6,-0.716553,0.482178,-1.88501
26:17.6,-0.594238,0.777832,-2.137695
26:17.6,-0.577881,0.882324,-2.053711
26:17.6,-0.709961,1.112061,-1.673584
26:17.6,-0.963379,2.251709,-1.803955
26:17.6,-1.130127,4.494873,-2.387939
26:17.7,-1.35083,6.367432,-2.932129
26:17.7,-1.79834,6.327148,-3.429443
26:17.7,-3.20752,4.683838,-3.655273
26:17.7,-5.881592,2.438232,-2.466797
26:17.7,-8,-0.91626,0.876465
26:17.7,-8,-5.99585,5.560547
26:17.7,-5.633301,-8,7.999756
26:17.7,2.793945,-8,7.999756
26:17.7,4.204834,-8,7.428711
26:17.7,1.904297,-7.593506,4.46875
26:17.8,0.05835,-4.320313,4.772705
26:17.8,0.570801,-1.377197,5.221924
26:17.8,0.924316,-0.258057,4.92041
26:17.8,1.039795,-0.383545,3.537598
26:17.8,1.118896,-0.839111,2.115723
26:17.8,0.931885,-0.909912,1.095215
26:17.8,0.78418,-0.851563,0.562256
26:17.8,0.694824,-0.73877,0.266113
26:17.8,0.571533,-0.555908,0.201172
26:17.8,0.418701,-0.468506,0.204102
26:17.9,0.207764,-0.55957,0.325195
26:17.9,-0.217773,-0.858154,0.585938
26:17.9,-1.160889,-1.305176,0.671875
26:17.9,-2.973633,-1.525635,0.623535
26:17.9,-4.706543,-1.008789,0.243652
26:17.9,-6.216797,1.30542,-2.132324
26:17.9,-6.739502,6.865479,-2.812256
26:17.9,-7.164063,7.986328,-1.493164
26:17.9,-6.372314,7.999756,-1.819824
26:17.9,-6.878418,7.186279,-2.74292
26:18.0,-6.845703,3.403076,-2.580811
26:18.0,-7.750977,0.790039,-2.253174
26:18.0,-8,-0.702637,-1.293701
26:18.0,-8,-2.712402,2.351074
26:18.0,-8,-7.140625,7.196045
26:18.0,-3.317383,-8,7.999756
26:18.0,4.056396,-8,7.999756
26:18.0,3.48877,-8,5.432373
26:18.0,-0.732422,-5.970703,1.100342
26:18.0,-1.226318,-2.803955,1.864502
26:18.1,0.01709,-1.720703,4.713379
26:18.1,0.528809,-1.55957,4.289551
26:18.1,0.153564,-1.409912,1.941406
26:18.1,0.086426,-1.474854,0.071533
26:18.1,0.254639,-1.27832,-0.565674
26:18.1,0.333984,-0.856689,-0.384033
26:18.1,0.427979,-0.578369,-0.116699
26:18.1,0.468018,-0.391602,-0.107422
26:18.1,0.485596,-0.269775,-0.370117
26:18.1,0.473145,-0.181152,-0.653076
26:18.2,0.400879,-0.098633,-0.769287
26:18.2,0.286133,-0.068359,-0.765137
26:18.2,0.127197,-0.066162,-0.728516
26:18.2,-0.165283,0.044922,-0.743652
26:18.2,-0.480469,0.37207,-0.909912
26:18.2,-0.639648,1.079346,-1.35376
26:18.2,-0.640381,1.998779,-1.86499
26:18.2,-0.638672,2.804443,-1.930908
26:18.2,-0.696533,3.231934,-1.578125
26:18.2,-0.591797,2.870117,-1.277344
26:18.3,-0.5625,2.106445,-1.085938
26:18.3,-0.865723,1.429688,-0.750977
26:18.3,-1.401367,0.760498,-0.282227
26:18.3,-2.179199,-0.26001,0.556152
26:18.3,-2.618896,-2.4375,2.568604
26:18.3,-1.143799,-5.488281,4.992432
26:18.3,1.84668,-7.273926,5.16333
26:18.3,3.131348,-7.569092,4.07959
26:18.3,1.94165,-6.523682,2.400391
26:18.3,0.273682,-4.070801,0.701904
26:18.4,-0.428955,-1.974121,0.475342
26:18.4,-0.29248,-1.090576,0.940186
26:18.4,-0.096191,-0.871826,1.220947
26:18.4,0.124268,-0.95459,1.10498
26:18.4,0.199951,-1.047607,0.719238
26:18.4,0.185547,-1.059326,0.343506
26:18.4,0.168457,-0.979004,0.102051
26:18.4,0.153809,-0.828613,0.037354
26:18.4,0.132813,-0.640625,0.028809
26:18.4,0.050049,-0.462891,-0.01709
26:18.5,-0.036377,-0.371826,-0.253418
26:18.5,-0.055176,-0.47998,-0.5896
26:18.5,-0.306885,-1.020508,-0.497803
26:18.5,-1.469727,-1.657471,-0.52002
26:18.5,-3.299561,-2.046631,-0.781494
26:18.5,-5.282471,-1.603027,-1.136963
26:18.5,-6.394531,1.582031,-2.104736
26:18.5,-6.794189,7.710693,-1.341797
26:18.5,-7.304199,7.999756,-0.448975
26:18.5,-6.136719,7.999756,-0.424805
26:18.6,-6.57251,6.208496,-1.837158
26:18.6,-6.315674,2.042236,-1.68042
26:18.6,-6.712158,-0.39502,-1.063232
26:18.6,-7.855225,-1.706787,0.129639
26:18.6,-8,-5.233398,3.822266
26:18.6,-7.721436,-7.749756,7.533691
26:18.6,1.562744,-8,7.999756
26:18.6,5.578369,-8,7.382568
26:18.6,2.76123,-8,3.311035
26:18.6,-0.260498,-5.407471,1.054688
26:18.7,0.3396,-3.195557,1.622314
26:18.7,1.207764,-2.722168,2.709473
26:18.7,0.974854,-2.342773,2.076416
26:18.7,0.425293,-1.929443,0.44165
26:18.7,0.108154,-1.437012,-0.333008
26:18.7,0.119141,-1.057129,-0.204346
26:18.7,0.228027,-0.84082,-0.061523
26:18.7,0.321289,-0.699219,-0.068115
26:18.7,0.371582,-0.59082,-0.330566
26:18.7,0.342285,-0.54834,-0.887939
26:18.8,0.206055,-0.48999,-1.218018
26:18.8,-0.072266,-0.401611,-1.208008
26:18.8,-0.627686,-0.252197,-1.186768
26:18.8,-1.151367,0.37085,-1.240479
26:18.8,-1.735107,1.687256,-1.869141
26:18.8,-2.205322,4.158203,-1.999023
26:18.8,-2.74292,6.484131,-1.027832
26:18.8,-2.822021,6.316895,-0.400635
26:18.8,-2.4021,4.435059,-0.717529
26:18.8,-2.546631,2.702637,-1.293213
26:18.9,-2.958252,1.179199,-1.365967
26:18.9,-3.52417,-0.477783,-0.462891
26:18.9,-3.512207,-2.508057,1.922363
26:18.9,-2.158203,-4.770996,4.801025
26:18.9,0.621094,-6.723633,6.14502
26:18.9,3.543213,-7.983154,5.513916
26:18.9,3.541748,-8,3.180176
26:18.9,1.559082,-6.623535,0.989014
26:18.9,0.136475,-3.513916,1.357422
26:18.9,0.149414,-1.938232,1.965332
26:19.0,0.46582,-1.809082,1.638672
26:19.0,0.491699,-1.720459,1.158936
26:19.0,0.313477,-1.499756,0.671631
26:19.0,0.14209,-1.269287,0.303467
26:19.0,0.066406,-1.049316,0.177979
26:19.0,-0.010498,-0.792236,0.12085
26:19.0,-0.07666,-0.542725,0.056885
26:19.0,-0.071045,-0.410889,-0.085449
26:19.0,-0.025879,-0.430176,-0.366699
26:19.0,-0.05127,-0.585205,-0.582031
26:19.1,-0.246582,-0.969971,-0.621338
26:19.1,-1.047607,-1.402832,-0.657715
26:19.1,-2.131348,-1.444336,-0.742188
26:19.1,-3.424805,-1.067383,-1.248047
26:19.1,-4.443604,0.233643,-1.185791
26:19.1,-4.62085,2.896729,-0.44165
26:19.1,-4.914063,6.845703,-0.122803
26:19.1,-5.183105,7.999756,-0.454834
26:19.1,-4.730957,7.959717,-0.887939
26:19.1,-4.827393,5.314209,-1.870605
26:19.2,-4.802979,2.807129,-1.574463
26:19.2,-5.205811,0.49292,-1.373047
26:19.2,-6.81665,-1.320068,-0.472412
26:19.2,-8,-3.633789,2.476318
26:19.2,-7.114258,-7.683838,6.719238
26:19.2,-1.073242,-8,7.999756
26:19.2,6.716797,-8,7.073242
26:19.2,5.099854,-8,3.911865
26:19.2,1.540527,-6.362793,1.575684
26:19.2,0.08667,-2.943115,1.492432
26:19.3,0.557373,-1.54834,1.733398
26:19.3,0.838623,-1.416992,1.258545
26:19.3,0.550049,-1.267578,0.601318
26:19.3,0.386719,-1.074707,0.193359
26:19.3,0.436768,-0.894775,0.020752
26:19.3,0.439941,-0.671143,-0.091309
26:19.3,0.454834,-0.517822,-0.243408
26:19.3,0.490479,-0.482178,-0.440186
26:19.3,0.499023,-0.554443,-0.647949
26:19.3,0.60376,-0.615723,-0.732178
26:19.4,0.606689,-0.526611,-0.891602
26:19.4,0.093994,-0.087891,-1.289307
26:19.4,-0.503906,0.823486,-1.620117
26:19.4,-0.870361,2.220703,-1.85791
26:19.4,-1.154297,3.833008,-1.909668
26:19.4,-1.432861,4.416748,-1.555664
26:19.4,-1.132324,3.416992,-1.044922
26:19.4,-0.686035,1.949219,-0.717773
26:19.4,-0.773438,0.94873,-0.57959
26:19.4,-1.124268,0.359375,-0.388916
26:19.5,-1.725342,-0.178711,0.173096
26:19.5,-2.602295,-1.244873,1.617188
26:19.5,-1.973633,-3.570557,3.893799
26:19.5,1.351807,-6.352295,4.468018
26:19.5,4.178711,-7.67627,3
26:19.5,3.66626,-7.091309,1.785645
26:19.5,1.454102,-5.154541,1.154785
26:19.5,-0.020508,-2.802246,1.208984
26:19.5,-0.217041,-1.355713,1.553467
26:19.5,0.060059,-1.079102,1.549072
26:19.6,0.2854,-1.269775,1.1521
26:19.6,0.384766,-1.406982,0.758789
26:19.6,0.353271,-1.38623,0.433105
26:19.6,0.177246,-1.180664,0.155762
26:19.6,-0.025635,-0.885986,0.060547
26:19.6,-0.112305,-0.638916,0.032959
26:19.6,-0.063232,-0.548096,-0.063721
26:19.6,-0.015625,-0.58252,-0.271484
26:19.6,-0.063232,-0.703857,-0.477539
26:19.6,-0.279053,-0.831055,-0.622803
26:19.7,-0.64624,-1.054443,-0.610596
26:19.7,-1.454102,-1.319336,-0.571533
26:19.7,-2.480469,-1.450928,-0.522461
26:19.7,-3.448486,-0.739502,-0.832275
26:19.7,-4.450684,1.565918,-1.390381
26:19.7,-5.132568,5.334961,-1.156494
26:19.7,-5.76123,7.999756,-1.625
26:19.7,-5.56543,7.87793,-2.355469
26:19.7,-5.213135,6.284424,-2.725342
26:19.7,-5.302734,3.186768,-2.270996
26:19.8,-5.437988,0.605225,-1.452393
26:19.8,-6.430176,-1.086182,-0.774902
26:19.8,-8,-2.435059,1.682617
26:19.8,-7.99292,-4.376221,4.941162
26:19.8,-5.807129,-7.954834,7.946533
26:19.8,2.800293,-8,7.999756
26:19.8,5.047119,-8,6.739014
26:19.8,2.432373,-7.806396,3.861816
26:19.8,-0.232666,-3.28833,3.238037
26:19.8,-0.490967,-0.470459,3.011719
26:19.9,0.361572,-0.770752,2.756348
26:19.9,0.806641,-1.426758,1.717773
26:19.9,0.741455,-1.606201,0.429199
26:19.9,0.823486,-1.500488,-0.030273
26:19.9,0.864502,-1.189209,-0.120117
26:19.9,0.823242,-0.821045,-0.227539
26:19.9,0.790527,-0.534424,-0.350342
26:19.9,0.847412,-0.411865,-0.578857
26:19.9,0.866699,-0.337158,-0.832764
26:19.9,0.763672,-0.260742,-0.898682
26:20.0,0.644775,-0.194824,-0.875244
26:20.0,0.587402,-0.101807,-0.869629
26:20.0,0.319092,0.177734,-1.031738
26:20.0,-0.117432,0.988037,-1.174561
26:20.0,-0.532471,2.109619,-1.081055
26:20.0,-0.77124,2.791992,-0.847412
26:20.0,-0.786377,2.692139,-0.569092
26:20.0,-0.851807,1.976563,-0.328369
26:20.0,-1.088623,1.065918,-0.064941
26:20.0,-1.491211,0.171875,0.529297
26:20.1,-2.045166,-1.063477,1.848389
26:20.1,-1.78418,-3.230713,3.340576
26:20.1,0.995361,-5.719482,3.458984
26:20.1,3.959473,-7.419189,2.190918
26:20.1,3.966064,-7.114258,1.050537
26:20.1,2.024902,-5.138184,0.612793
26:20.1,0.373291,-3.193848,0.60083
26:20.1,-0.205322,-2.00293,0.854004
26:20.1,-0.132813,-1.48999,1.120117
26:20.1,0.053955,-1.337158,1.043701
26:20.2,0.151855,-1.326416,0.636963
26:20.2,0.149658,-1.300049,0.284424
26:20.2,0.084961,-1.155273,0.135254
26:20.2,0.013428,-0.958984,0.053467
26:20.2,-0.062988,-0.72168,-0.010742
26:20.2,-0.107666,-0.510742,-0.082764
26:20.2,-0.148682,-0.419922,-0.183105
26:20.2,-0.228271,-0.453125,-0.231201
26:20.2,-0.352783,-0.582275,-0.164307
26:20.2,-0.655029,-0.79248,0.126953
26:20.3,-1.191895,-0.997803,0.482178
26:20.3,-1.989502,-0.995361,0.297363
26:20.3,-2.905762,-0.754883,0.129639
26:20.3,-3.804932,0.251953,-0.128174
26:20.3,-4.87207,3.143066,-0.997314
26:20.3,-5.462891,6.850342,-1.240234
26:20.3,-5.816895,7.999756,-1.236572
26:20.3,-5.103027,6.977783,-1.674316
26:20.3,-5.36499,4.463135,-2.173096
26:20.3,-5.412842,2.015137,-2.06958
26:20.4,-5.9104,0.25415,-0.9375
26:20.4,-7.473389,-0.905029,0.090332
26:20.4,-8,-1.914795,2.29541
26:20.4,-8,-4.379883,5.541016
26:20.4,-7.441895,-8,7.999756
26:20.4,2.142334,-8,7.994629
26:20.4,3.40918,-8,7.82373
26:20.4,1.780273,-7.951172,1.94165
26:20.4,-0.708252,-3.822266,0.201904
26:20.4,-0.916992,-1.380371,2.212402
26:20.5,-0.21167,-0.996338,3.770752
26:20.5,0.242432,-1.34668,2.705322
26:20.5,0.325684,-1.561523,0.994873
26:20.5,0.325195,-1.429199,0.139893
26:20.5,0.361816,-1.105713,0.132568
26:20.5,0.455811,-0.748779,0.280273
26:20.5,0.631104,-0.595215,0.335205
26:20.5,0.840576,-0.537109,0.133301
26:20.5,0.834229,-0.416992,-0.065918
26:20.5,0.746826,-0.233154,-0.339844
26:20.6,0.640869,-0.091309,-0.556396
26:20.6,0.528809,0.080322,-0.667969
26:20.6,0.455811,0.274414,-0.650879
26:20.6,0.320557,0.483887,-0.540527
26:20.6,0.16333,0.802246,-0.578613
26:20.6,0.013428,1.144043,-0.6521
26:20.6,-0.153809,1.391357,-0.652344
26:20.6,-0.403076,1.395264,-0.589844
26:20.6,-0.540771,1.124512,-0.389893
26:20.6,-0.753906,0.5979,0.070068
26:20.7,-1.269043,-0.090576,0.765381
26:20.7,-1.7229,-1.179932,1.748535
26:20.7,-0.720703,-3.132568,3.432617
26:20.7,1.417725,-4.745361,4.114502
26:20.7,2.621094,-5.436523,3.060059
26:20.7,2.38208,-5.435547,1.665039
26:20.7,1.344971,-4.610352,0.777344
26:20.7,0.277588,-3.281982,0.492676
26:20.7,-0.233643,-2.13623,0.654785
26:20.7,-0.263916,-1.479736,0.880127
26:20.8,-0.179443,-1.103271,0.911865
26:20.8,-0.088867,-0.883301,0.782471
26:20.8,0.017822,-0.846436,0.55542
26:20.8,0.057373,-0.811279,0.309814
26:20.8,0.085205,-0.702393,0.137451
26:20.8,0.153564,-0.583496,0.067871
26:20.8,0.224854,-0.466797,0.085205
26:20.8,0.252441,-0.341064,0.0896
26:20.8,0.200195,-0.221436,0.04126
26:20.8,0.123047,-0.180908,-0.037354
26:20.9,0,-0.238525,-0.082275
26:20.9,-0.236328,-0.464111,-0.039551
26:20.9,-0.948242,-0.631836,-0.384521
26:20.9,-1.846191,-0.516113,-1.625
26:20.9,-2.174316,0.153076,-3.262939
26:20.9,-2.64917,2.161865,-3.860107
26:20.9,-2.508545,4.754395,-2.619141
26:20.9,-2.108887,6.415527,-2.359131
26:20.9,-2.162598,6.508057,-2.269775
26:20.9,-2.688965,4.712891,-2.241943
26:21.0,-3.553955,2.185059,-1.328613
26:21.0,-4.947021,0.201172,0.00708
26:21.0,-6.150146,-1.169922,2.262207
26:21.0,-6.433105,-2.808105,5.774902
26:21.0,-4.046143,-5.562744,7.999756
26:21.0,1.512451,-6.676758,7.999756
26:21.0,0.841553,-5.300537,7.694092
26:21.0,-0.731201,-2.616699,4.428467
26:21.0,-1.251953,-0.097656,2.640137
26:21.0,-0.364746,0.065186,2.598877
26:21.1,-0.001709,-0.574219,2.192139
26:21.1,0.465088,-1.218262,1.8125
26:21.1,0.609131,-1.343506,1.386475
26:21.1,0.455078,-1.175293,0.807129
26:21.1,0.436768,-1.037109,0.496582
26:21.1,0.467285,-0.945313,0.323975
26:21.1,0.471191,-0.834961,0.202148
26:21.1,0.434082,-0.809082,0.053711
26:21.1,0.327881,-0.876221,-0.133545
26:21.1,-0.085938,-0.821777,-0.209229
26:21.2,-0.719238,-0.517334,-0.538086
26:21.2,-1.178223,-0.008057,-1.04834
26:21.2,-1.295898,0.768311,-2.20752
26:21.2,-1.587891,2.121338,-3.332031
26:21.2,-2.171143,4.351563,-3.27002
26:21.2,-1.928467,5.446045,-2.495361
26:21.2,-1.531982,5.021729,-2.259521
26:21.2,-1.619873,3.782715,-2.120605
26:21.2,-1.943604,2.123291,-1.847168
26:21.2,-2.504395,0.592773,-0.891357
26:21.3,-3.561523,-0.228027,0.407471
26:21.3,-4.538574,-2.320557,4.011719
26:21.3,-3.165527,-5.725098,7.643066
26:21.3,2.257568,-7.828857,7.715088
26:21.3,4.20459,-8,5.531982
26:21.3,2.047119,-6.184326,3.132568
26:21.3,0.355225,-2.950684,1.968018
26:21.3,0.07666,-1.324951,1.651367
26:21.3,0.265625,-0.899902,1.322021
26:21.3,0.432373,-0.958984,1.029053
26:21.4,0.448486,-1.027344,0.715088
26:21.4,0.318604,-0.928467,0.403076
26:21.4,0.1875,-0.734863,0.267578
26:21.4,0.140869,-0.596924,0.272461
26:21.4,0.105225,-0.591797,0.217773
26:21.4,-0.041992,-0.657715,0.119141
26:21.4,-0.422852,-0.741211,0.07251
26:21.4,-0.968018,-0.827637,-0.031006
26:21.4,-1.537109,-0.902588,-0.151367
26:21.4,-2.392334,-0.907959,-0.148193
26:21.5,-3.63501,-0.201172,-0.866943
26:21.5,-4.501709,2.532959,-2.25293
26:21.5,-5.559082,6.581543,-2.801758
26:21.5,-6.214111,7.999756,-2.760986
26:21.5,-5.162109,7.306885,-2.834717
26:21.5,-4.963867,4.359375,-2.842773
26:21.5,-4.890869,1.923096,-2.14624
26:21.5,-5.406982,0.495117,-1.591064
26:21.5,-7.04834,-0.406982,-1.052002
26:21.5,-8,-2.073486,1.311523
26:21.6,-8,-5.077881,5.449707
26:21.6,-6.391357,-8,7.999756
26:21.6,1.75415,-8,7.999756
26:21.6,5.00708,-8,7.128662
26:21.6,2.31543,-7.391602,2.71167
26:21.6,-0.282471,-3.646729,1.302002
26:21.6,-0.667725,-1.482666,1.153809
26:21.6,-0.492432,-0.857178,1.782471
26:21.6,0.125488,-0.875977,1.769287
26:21.6,0.316406,-1.103516,1.029053
26:21.7,0.375977,-1.06958,0.187256
26:21.7,0.309082,-0.786377,-0.261475
26:21.7,0.359619,-0.557861,-0.45874
26:21.7,0.567383,-0.51001,-0.540039
26:21.7,0.725586,-0.462402,-0.61792
26:21.7,0.716553,-0.351563,-0.758545
26:21.7,0.638184,-0.16748,-0.940918
26:21.7,0.516602,0.01416,-1.046387
26:21.7,0.37915,0.18042,-1.061768
26:21.7,0.285645,0.375977,-1.073975
26:21.8,0.239258,0.600098,-1.177002
26:21.8,0.179199,0.891602,-1.28833
26:21.8,0.118164,1.111328,-1.334717
26:21.8,0.068359,1.122314,-1.221436
26:21.8,-0.10498,1.007813,-1.147461
26:21.8,-0.387451,0.906738,-1.0271
26:21.8,-0.954346,0.761475,-0.578369
26:21.8,-1.41748,0.32959,0.207031
26:21.8,-1.835693,-0.832031,1.520752
26:21.8,-1.194092,-3.190186,4.013428
26:21.9,0.763184,-5.039551,5.537842
26:21.9,1.929688,-6.201416,4.374268
26:21.9,1.972656,-6.572998,2.059814
26:21.9,0.942139,-5.391357,0.828613
26:21.9,0.015625,-3.618408,1.099854
26:21.9,-0.392334,-2.227295,1.804443
26:21.9,-0.499268,-1.383789,1.977783
26:21.9,-0.449951,-1.000244,1.549072
26:21.9,-0.343262,-0.898682,1.03418
26:21.9,-0.228027,-0.868896,0.722656
26:22.0,-0.114502,-0.81665,0.505859
26:22.0,-0.147217,-0.61084,0.374023
26:22.0,-0.270996,-0.381104,0.236328
26:22.0,-0.274414,-0.27417,0.123047
26:22.0,-0.323486,-0.254639,0.002197
26:22.0,-0.588867,-0.278809,-0.17627
26:22.0,-0.94165,-0.338623,-0.290771
26:22.0,-1.362061,-0.240479,-0.420166
26:22.0,-1.64624,-0.257568,-1.025146
